id;name;username;profile_pic_url;ig_url;tt_url;followers;country;industry;budget;female;male;age;interests;ai_match_score;ai_match_desc;engagement_rate
68398a5d1c296f45ca6af28c;Giorgia Radaelli;giorgiaradaellii;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwDRRnseqf9XGZBO%2BOWO%2FnG8gsinxu4lZqothdJ4SdQ%2BWTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@giorgiaradaellii;258200;IT;beauty;3000;90.73;9.27;18-24;;85;Giorgia Radaelli is a promising beauty and fashion influencer with an impressive engagement rate on TikTok, showcasing her potential with engaging content. Her collaborations with notable brands like PUPA Milano and Shiseido enhance her credibility in the beauty industry, making her an excellent choice for a visually creative Softening Lip Gloss campaign. Although her direct focus on lip gloss has been limited, her extensive experience in beauty products ensures she can deliver high-quality content.;5.44
68398a5d1c296f45ca6af287;Eleonora Tani;eleonora.tani;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwBvpUi%2FxM4jNBJg3mEAW1hhRD8tI8S9NazNRlja8d4%2FsTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@eleonora.tani;245100;IT;beauty;10000;92.79;7.21;18-24;;85;Eleonora Tani is a great asset for the Softening Lip Gloss campaign due to her exceptional alignment with beauty content standards. Her ability to create engaging makeup tutorials and transformation stories captivates her audience. Although not all her collaborations have been with top-tier brands, her partnerships with L'Oréal and Naj Oleari Beauty demonstrate her credibility in the beauty industry.;9.95
68398a561c296f45ca6af25c;iolanda dibattista;iolandadibattista;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwNTSFrVWPouZSqOhIg25ErR594amLoWgsF0Ce0CIWZ0zTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@iolandadibattista;861700;IT;beauty;3000;87.87;12.13;18-24;;90;Iolanda Di Battista is an influential TikTok star in the beauty and cosmetics niche, making her a desirable choice for our lip gloss campaign. Her visually appealing makeup tutorials have captivated an engaged audience, and her collaborations with renowned brands reflect her expertise. However, her content can sometimes overshadow the product being promoted.;10.79
68398a481c296f45ca6af203;Ludovica olgiati 🍒;ludovicaolgiati;https://imgigp.modash.io/v2?9gRRkBbg4nctjMDXek72QZVfwaM%2B9JyelB0J2IwjGfU5qrdIuBTqbpa5S%2B1WOkIwHAVH03R0TVmK0Oy0yObCm1bPc50ggXXQ%2Baie3R0TxIx0wWtTJeHW%2BoN1aUfxhDCoHTTLUCnzLg%2BjlBqfI8rOt8o6zIMp7KZEYX9t8BFshn%2FQ1Iai0yxbGCddr6Yo37YH;;https://www.tiktok.com/@ludovicaolgiati;2200000;IT;beauty;5000;80.37;19.63;18-24;;88;Ludovica Olgiati brings a dynamic presence to beauty and cosmetics campaigns, thanks to her impactful TikTok posts that showcase striking engagement and visually stunning content. Her collaboration with renowned brands like Labello and L'Oréal Paris signals a strong compatibility with beauty products, despite her content not being exclusively dedicated to beauty. Olgiati's regional focus on Italy further complements the campaign's objectives, although her posts could benefit from even more focused beauty content.;11.71
68398a291c296f45ca6af12d;aurora;aurorabaruto;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwIIyqjLxzyj5uo%2Bsc%2B7cQ%2FpXutkVazNYZ1zlFoBBm53bTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@aurorabaruto;4600000;IT;beauty;10000;60.94;39.06;18-24;;85;Aurora Baruto is an excellent choice for the beauty and cosmetics campaign focused on the launch of a new lip gloss. Her vibrant TikTok presence with impressive engagement rates and previous collaborations with renowned beauty brands highlight her potential effectiveness. Although not exclusively dedicated to cosmetics, her authentic and appealing content strongly resonates with her followers.;9.45
68398a101c296f45ca6af054;Irene Foramiglio | skincare;irene.foramiglio;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDYq%2BcWRk%2BtX%2BVdSa2T2JE1U6Nyj0pfpJaUw%2B3QbLaq5qVV2WDYY%2B%2FKOrzBQLZzxHrjyb9y9QAZwfMxaMzECrnI2Wwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/irene.foramiglio;;311478;IT;beauty;5000;95.7;4.3;18-24;Camera & Photography;88;Irene Foramiglio is a highly promising choice for the beauty and cosmetics campaign. With her impressive engagement rate on Instagram and successful collaborations with top brands like Sephora and Too Faced, she embodies the qualities needed for a successful campaign, despite her primary focus on skincare. Being based in Verona, she perfectly aligns with the campaign's geographical focus, enhancing her suitability.;2.6
68398a0e1c296f45ca6af049;LORETTA GRACE;graceonyourdash;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZqwMezQuCGaZDpqOPjbUqjUfLMBan4MBCeY%2B8uHgFdfnDH%2FJlmGhRd9cMLdXagNoz1TR30lDN1t6XxXLFoo99egNlJUwVYqIiahjW32e%2BqWA%3D%3D;https://www.instagram.com/graceonyourdash;;399878;IT;beauty;3000;91.12;8.88;25-34;Music;90;Loretta Grace is an ideal choice for the beauty and cosmetics campaign featuring Softening Lip Gloss. Her Instagram profile is saturated with beauty and cosmetics content, particularly makeup, and her collaborations with esteemed brands like Sephora and L'Oréal Paris highlight her industry credibility. While she excels in reaching and engaging her audience, the occasional less interactive post suggests room for further audience connection. Based in Milan, her location perfectly aligns with the campaign's geographic focus. Her tutorials and reviews provide visually stunning content, though they sometimes overshadow more humorous or personal touches.;2.87
68398a061c296f45ca6af00e;Dolma Lisa Dorjee;dolmalisa;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDYq%2BcWRk%2BtX%2BVdSa2T2JE1UpiZBPFcHMFaIisGluJJmLXzp%2FMJvDposJ52X6iubx53z7Mtx1AMs9VgZlioGV8udWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/dolmalisa;;288935;IT;beauty;10000;77.48;22.52;18-24;Music;90;Lisa Dorjee is an ideal influencer match for a beauty and cosmetics campaign focused in Milan. Her visually engaging Instagram profile, coupled with her experience with brands such as Tommy Hilfiger, Valentino, and Armani Beauty, lends her notable credibility in the industry. While her follower engagement is high, some of her content might overshadow subtlety in product placements.;7.06
683989ff1c296f45ca6aefea;𝐂𝐞𝐥𝐞𝐬𝐭𝐞 𝐃𝐢 𝐌𝐚𝐫𝐞;celesteedm;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDYq%2BcWRk%2BtX%2BVdSa2T2JE1UganHzck99om%2BWqrJRzFsYIQDLpPmmw8DlPJ0%2FxezNlrTwmQeb2OrZbCH3nhZo1q4gNlJUwVYqIiahjW32e%2BqWA%3D%3D;https://www.instagram.com/celesteedm;;464171;IT;beauty;3000;86.28;13.72;18-24;Music;95;Celeste Di Mare is a great fit for the marketing campaign due to her keen focus on makeup, fashion, and skincare, seamlessly blending these elements with her aesthetic content. Although she promotes a variety of beauty products, her genuine style allows her to authentically integrate sophisticated products, making her a valuable promoter of the lip gloss.;4.22
683989f2997494ee26e25071;S A B R I N A G. NEGRI;sabrinaghio;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbi%2FzCyzJZ6fg43%2BYylAG3qsQNlgnsP4Qouzb1OFo2l4XmLjTXwWwwFoRYu%2FIbvQ0HZ1G84JyVHFJGQmsFxPQ59Wwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/sabrinaghio;;876156;IT;beauty;5000;78.45;21.55;25-34;Clothes, Shoes, Handbags & Accessories;85;Sabrina Ghio's strong presence in the fashion and lifestyle sectors aligns beautifully with the luxury theme of the campaign, allowing her to effectively reach a wide audience already accustomed to high-end brands. Despite her previous content leaning slightly more towards fashion, her familiarity with cosmetics and high engagement rates make her a strategic choice. Her captivating aesthetic and ability to integrate products naturally ensure the spotlight on the lip gloss's unique features.;2.24
683989eb1c296f45ca6aef53;Mαrτίиα 💖;xena24;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDY5nlApmG9cg%2Fwnt%2FQiAMMFihKqyxv%2FuW67vze5Iyp0Y9rKihm1YGv9vjA%2FWm%2FU%2Ba0ryZiI5RLr%2FJoaxBYi5czNWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/xena24;;120429;IT;beauty;10000;86.94;13.06;18-24;Shopping & Retail;85;Influencer Xena24 is a notable match for the beauty campaign, given her focus on beauty and cosmetics in her Instagram profile. With a high engagement rate, she can effectively promote Softening Lip Gloss, despite some audience engagement variations. Her substantial follower base, especially on TikTok, ensures a broad reach and visibility.;18.62
683989ea1c296f45ca6aef4d;MARTINA STRAZZER;martinastrazzer;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDat1QLGClxLKQGAKLBUyw%2BxH5W7O1%2F4WMw0LzTtfwga5%2FFctI1USDXCnvP5g1Fmu4BbEQlnYPX9RCbIWv2oITz4rOPQt%2BBH8xfdE2dL1avFgg%3D%3D;https://www.instagram.com/martinastrazzer;;769184;IT;beauty;5000;91.29;8.71;18-24;Coffee, Tea & Beverages;92;Martina Strazzer, a Forbes Under 30 entrepreneur in Milan, is almost perfect for the Softening Lip Gloss campaign. Her substantial audience engagement, high affinity with brands like MAC Cosmetics, and visually captivating content make her an excellent fit, although her own brand Amabile Jewels might slightly distract from the campaign focus.;2.61
683989dd1c296f45ca6aeedb;ludovica bizzaglia;ludovicabizzaglia;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDa6N%2F2cNrYhplCU7j8b6yVddvbH86WNX5c37ZEFxWGumZFTlIMP13Ic93ipogjjv2duOqwiF5KBtOYptYWQDL3jXt%2FYzeksBPYLUknr5ild2A%3D%3D;https://www.instagram.com/ludovicabizzaglia;;777547;IT;beauty;3000;65.36;34.64;18-24;Music;85;Ludovica Bizzaglia is an excellent choice for the beauty campaign due to her visually captivating and aesthetically pleasing content, alongside her substantial following that highly engages with each post. Her track record of featuring luxury brands like Intimissimi and Roger Vivier underscores her compatibility with high-end beauty launches, amplified by her strategic location in Milan. Although she's not exclusively a beauty influencer, her lifestyle content seamlessly integrates beauty products, adding authenticity and reach to her endorsements.;2.31
683989d61c296f45ca6aeead;Giada Hassan;giadahassann;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDYq%2BcWRk%2BtX%2BVdSa2T2JE1UdTFAlvDJXt4%2BG%2B7MD7AqrnCgp8R79fshZevtB7JVYpk7tlIPoG5lAPt0de7sgYYGgNlJUwVYqIiahjW32e%2BqWA%3D%3D;https://www.instagram.com/giadahassann;;176726;IT;beauty;10000;71.32;28.68;18-24;;85;Giada Hassan is a prominent influencer with a strong base in Milan, Italy, renowned for her substantial following and engagement with beauty brands such as Huda Beauty and MAC Cosmetics. Her visually appealing content aligns well with the aesthetics of a lip gloss campaign, although her focus is not primarily on direct product reviews, suggesting room for growth in this area. Overall, her strong presence and previous collaborations make her an excellent fit for beauty promotions.;12.08
683989d31c296f45ca6aee93;Federica Scagnetti;federica.scagnetti;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZlWmgYQw8mX1KSF3S3nA7nSgQDFd4wGkArnmTKT6TbnVqPgiYMRx0tYNoxswARNJoN6MBc867US68FVFhUcRAFrOPQt%2BBH8xfdE2dL1avFgg%3D%3D;https://www.instagram.com/federica.scagnetti;;840427;IT;beauty;3000;86.8;13.2;18-24;Music;88;Federica Scagnetti, with a substantial following in Italy, excels as an influencer for a beauty and cosmetics campaign. Her aligned content with luxury brands like L'Oréal and Estée Lauder, coupled with high-quality posts, makes her a perfect match despite a slight focus on fitness.;2.28
683989c31c296f45ca6aedfe;𝐀 𝐋 𝐄 𝐗 𝐈 𝐒;alessialafragola_;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDYEJpPTTZOdwDEdj3qpQOUiQgXIsUk3c9kMIH6pMhmVND3CgWK68h83LH%2FU5V%2BBVeRs1tHXq8miaba6Gohq%2F61FWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/alessialafragola_;;253084;IT;beauty;5000;87.91;12.09;25-34;Clothes, Shoes, Handbags & Accessories;92;Alexis is a highly effective choice for our lip gloss campaign given her impressive engagement and expertly curated Instagram content. Her alignment with major beauty brands and luxury names such as Gucci and Chanel further solidifies her appeal, despite minor gaps in her connection with less known brands, making her the right fit for enhancing our product's profile.;7.47
683989c3997494ee26e2505d;Carlotta Ferlito ♡;carlyferly;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDathq8InmpwK5fXf5yRd0lvmXvy6CCAuj0KkTJIpg7bLh891Ajlfy1a%2BbYNhW96z4QH5SydOGN5XUVOUUTofObJWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/carlyferly;;837132;IT;beauty;10000;77.79;22.21;18-24;Music;80;Carlotta Ferlito, known as 'carlyferly' on Instagram, emerges as a strong contender for the beauty and cosmetics campaign. Her profile exhibits the aesthetics and brand alignment desired for promoting the Softening Lip Gloss. While her experience with brands like L'Oréal Paris and Garnier enhances her credibility in beauty promotions, her lack of DIY beauty tutorials leaves room for perfecting her appeal to creative audiences.;2.77
683989b31c296f45ca6aed6d;Maria Claudia Giacovelli;giacovs;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwEmHZigNlf8ibCB3Dp1yuSnkL0EDXFzlUyWKF%2BQbOwcGTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@giacovs;255200;IT;beauty;5000;85.65;14.35;18-24;;87;Maria Claudia Giacovelli is a perfect fit for the beauty and cosmetics campaign, thanks to her engaging ASMR and makeup tutorial content, which attracts substantial likes and views on TikTok. Her high-quality, aesthetically pleasing posts, complete with product testing and application, align perfectly with the campaign's visual needs. Although some collaborations lack clarity, her experience within the beauty industry is extensive, enhancing her role as a genuine influencer.;9.16
683989b31c296f45ca6aed68;emmaasartini;emmaasartini;https://imgigp.modash.io/v2?9gRRkBbg4nctjMDXek72QZVfwaM%2B9JyelB0J2IwjGfU5qrdIuBTqbpa5S%2B1WOkIwHAVH03R0TVmK0Oy0yObCm8eLX%2BqzYFbLWPJZtr%2Ba7e8pIwGHFbiWZvivaNHCwV7lxo8yRgrL%2FR6YmIOM%2FiCmYso6zIMp7KZEYX9t8BFshn%2FQ1Iai0yxbGCddr6Yo37YH;;https://www.tiktok.com/@emmaasartini;299100;IT;beauty;3000;88.85;11.15;18-24;;90;Emma Sartini is an outstanding choice for our marketing campaign. Her vast TikTok influence, particularly in the beauty sector, ensures high engagement, though there is a slight risk with untested products in her portfolio causing some mismatch. Her collaborations with luxury brands like Armani and Estée Lauder highlight her credibility and makes her perfect for our new high-end lip gloss.;7.38
683989791c296f45ca6aebcf;LUDOVICA NICOLÓ;ludovicanick;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbi%2FzCyzJZ6fg43%2BYylAG3q%2BOv3SGEXN6rXxtlL1Nt0nofupmHVDLuFODIUQ1VK%2BRlvwhiytc7N8gSTNGGBXBWigNlJUwVYqIiahjW32e%2BqWA%3D%3D;https://www.instagram.com/ludovicanick;;56201;IT;beauty;10000;88.61;11.39;25-34;Clothes, Shoes, Handbags & Accessories;85;Ludovica Nicoló is an exceptional choice for the Softening Lip Gloss campaign, with her Instagram profile showcasing a strong alignment with beauty brands like Fenty Beauty and NYX Cosmetics. Her visually striking content and engaging community interactions position her perfectly for impactful campaign contributions, although her occasional lifestyle content slightly diverges from the primary focus.;4.18
683989781c296f45ca6aebb4;𝐒𝐢𝐥𝐯𝐢𝐚 𝐁𝐫𝐮𝐧𝐨;silvia_bruno94;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZ%2BMq1TZGNxjKugfHND%2FZ8T%2FJENO7FPR%2FK6JxUv3kCqn1UlwK%2BXQb7%2FiXa3oMl7q26xvhVazxQIaA%2FzuIIOOxRcWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/silvia_bruno94;;20899;IT;beauty;3000;69.45;30.55;25-34;Shopping & Retail;82;Silvia Bruno is an outstanding choice for the Italy-Beauty and Cosmetics campaign, perfectly suited to the role of a beauty influencer with her stunning, aesthetically pleasing content. Although she has a slight association with Shein, her successful collaborations with renowned beauty brands like Lancôme and Pixi Beauty demonstrate her strong credibility and ability to promote high-end products, making her ideal for our luxury aesthetic focus.;2.96
6839896b1c296f45ca6aeb2c;Domi;_domizia;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDYq%2BcWRk%2BtX%2BVdSa2T2JE1UZAyNZrmBHx3moB%2FfpyKkOd3rdJiT6THg%2BlMKPuooudqPl8mffPzPUCr29IGCBtLGWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/_domizia;;77314;IT;beauty;5000;97.33;2.67;25-34;Television & Film;85;Domi (_domizia) is an excellent match for the Italy-Beauty and Cosmetics campaign, focusing on a lip gloss launch, given her strong influence in the beauty sector. Her engagement with high-profile beauty brands like Sephora and Armani Beauty, coupled with her captivating beauty tutorials and reviews, showcases her potential to make the campaign stand out, despite occasional concerns on brand authenticity. With her substantial following, Domi is poised to elevate the campaign's visibility yet also faces challenges in brand integration that could affect its authenticity.;3.89
68398a511c296f45ca6af245;Sharon Mattioli;sharonmattiolii;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwDzeZl1U5CK7uVvi3DZc3yk9CNd2SHI1zwYPam1xbTJVTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@sharonmattiolii;417500;IT;beauty;10000;86.94;13.06;18-24;;85;Sharon Mattioli is a key asset with her strong social media presence, particularly in beauty, fashion, and cosmetics, precisely aligning with the campaign's target audience. Although she hasn't explicitly focused on lip products before, her aesthetic-driven content and consistent high engagement promise effective promotion of the new lip gloss.;6.64
68398a42997494ee26e2508e;vaccapower;vaccapower;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwPGJtnEIANNCIGXgL2I5Oc7w4KUTOTiDpPcq%2FT7eiimmTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@vaccapower;440600;IT;beauty;5000;85.23;14.77;18-24;;80;The influencer 'vaccapower' is a strategic choice for our beauty and cosmetics campaign, particularly for the Softening Lip Gloss launch. Their engaging presence on TikTok, significant audience interaction, and previous successful collaborations with brands like 'essence cosmetics' showcase their relevance and effectiveness in beauty-focused promotions. Although their aesthetic style could be more polished, their authenticity deeply connects with the audience, making them a valuable addition to the campaign, especially with their strong alignment in content focus and geographical reach.;8.1
68398a191c296f45ca6af0b0;🎀{𝓥. 🇮🇹 𝓣𝓱𝓮 𝓓𝓻𝓮𝓪𝓶𝓮𝓻 🦄🌈;the_dreamer_86;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F5SMWicq7SlH5rgi5nm5rqEc2nC72MyIwe8rY3gqtHPv%2FUoWA5ZuNLyN77aw9xn9sloPUCOG1b1L8eksPsJIIQOkEhD3ymjYDnjRRuX60ilo;https://www.instagram.com/the_dreamer_86;;55184;IT;beauty;3000;77.16;22.84;25-34;Television & Film;86;The influencer, '🎀{𝓥. 🇮🇹 𝓣𝓱𝓮 𝓓𝓻𝓮𝓪𝓶𝓮𝓻 🦄🌈', is perfectly suited to the beauty and cosmetics campaign thanks to their impressive presence in the sector and eye-catching, appealing content. With an admirable portfolio of brand promotions, including collaborations with major names like Chanel and Sephora, they bring both authenticity and strong engagement to the table. While there is a minor influence from lifestyle and pets, it doesn't overshadow their dedicated focus on beauty, which is showcased through expert beauty tips and inspired visual storytelling.;22.13
68398a151c296f45ca6af085;Giulia Torelli;rockandfiocc;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbrEEwrWumIvR20xZeZXa0LzAciqB8xD96%2FnMYBBPYmewXGLE53egEoCACHjI9qG4y%2BOU0kaiEBMZZ8z3wvrA%2F8;https://www.instagram.com/rockandfiocc;;240133;IT;beauty;10000;93.25;6.75;25-34;Clothes, Shoes, Handbags & Accessories;85;Giulia Torelli is an excellent choice for the Softening Lip Gloss campaign, given her strong fashion and beauty presence, as well as collaborations with luxury brands like Yves Rocher and Prada, enhancing the campaign's appeal. Her visually striking Instagram posts align perfectly with the need for captivating content, although her broader content scope is slightly less beauty-focused, adding a minor challenge. Nonetheless, her audience's appreciation for luxury and fashion assures her suitability.;3.27
683989c61c296f45ca6aee14;Fanta Nataliya;dr.ssa.fantanatasha;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDa8D2QZszhqeCpK47Z0M%2BpOl3yWSVfQOP6Y9zhEhDoP66Ifgiff4KD4p%2BcvJL%2BoHzvQiZOEbYZlg86XCEkKDcLzWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/dr.ssa.fantanatasha;;96818;IT;beauty;3000;59.99;40.01;25-34;Beauty & Cosmetics;85;Fanta Nataliya is a nearly perfect match for our campaign, given her Instagram's alignment with beauty enhancements and a strong focus on lip aesthetics, which is crucial for our lip gloss product. While her account may lack a variety of cosmetics tutorials, her expertise and high engagement with lip-related content offer incredible promotional potential.;18.24
683989bc1c296f45ca6aedc5;𝖺𝗅𝖾𝗌𝗌𝗂𝖺💙;alessiaa_basilee;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDa6N%2F2cNrYhplCU7j8b6yVdxGkwOp7u%2B7tX3nkdvX7OzAVhTvYFs5BlTOfM8OcVp%2BsSttBgGBf76FMB1vjWaP6LXt%2FYzeksBPYLUknr5ild2A%3D%3D;https://www.instagram.com/alessiaa_basilee;;161131;IT;beauty;5000;54.64;45.36;18-24;Shopping & Retail;80;Alessia Basile is a powerhouse on social media with over 710K devoted followers on TikTok and an actively engaging Instagram. Her expertise in collaborating with brands like Shein highlights her skill in beauty-related content, though a stronger focus on direct makeup tutorials would perfect her portfolio.;10.67
683989a11c296f45ca6aeced;clarabarbettaa;claarabarbetta;https://imgigp.modash.io/v2?9gRRkBbg4nctjMDXek72QZVfwaM%2B9JyelB0J2IwjGfU5qrdIuBTqbpa5S%2B1WOkIwHAVH03R0TVmK0Oy0yObCm1DmBRzuPPgT5l9Piz14YEpfC3hDpyOY5E%2BmSvECc5KiIWMJBqC3QtB5EU0c%2F7qFfco6zIMp7KZEYX9t8BFshn%2FQ1Iai0yxbGCddr6Yo37YH;;https://www.tiktok.com/@claarabarbetta;245200;IT;beauty;10000;87.18;12.82;18-24;;85;Clara Barbetta boasts a significant influence on social media with her vibrant TikTok presence, capturing millions of views and likes, perfectly matching the high-quality visual content needed for our campaign. Her captivating selfies and humorous lifestyle content align well, although her lack of focus on beauty tutorials could be seen as a minor drawback for promoting a lip gloss product. Nevertheless, her wide and engaged audience make her an excellent fit for our aesthetics-driven beauty campaign.;13.14
683989981c296f45ca6aecbd;Aisha Sarah⋆⭒˚｡⋆❀˖°ᵕ̈♡︎☾;aisha.lyb;https://imgigp.modash.io/v2?9gRRkBbg4nctjMDXek72QZVfwaM%2B9JyelB0J2IwjGfU5qrdIuBTqbpa5S%2B1WOkIwHAVH03R0TVmK0Oy0yObCm%2Bqm4Z0O6SMEtOK1hJQxEj3Rpk2p5uV61BV1VAuLZUNJ9jThOT1KKf7Kcl%2FUAE6iVco6zIMp7KZEYX9t8BFshn%2FQ1Iai0yxbGCddr6Yo37YH;;https://www.tiktok.com/@aisha.lyb;916700;IT;beauty;5000;86.49;13.51;18-24;;92;Aisha Sarah is an excellent choice for the campaign as her TikTok content focuses heavily on beauty topics like skincare routines and cosmetic usage. Despite some past controversies with earlier endorsements, her vast following and previous collaborations with notable brands provide evidence of her expertise and the high engagement her content garners. Her content aligns well with the campaign's need for transformation narratives and aesthetically pleasing, high-quality content.;10.63
683989801c296f45ca6aebea;Linda;milkywaygurl;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbi%2FzCyzJZ6fg43%2BYylAG3qCIwloPdEQ7rd%2FVVoV3%2BnsVecXoyTiAHqISAkMaBpNsSwfrhzTOLvbPTidddT6HPIgNlJUwVYqIiahjW32e%2BqWA%3D%3D;https://www.instagram.com/milkywaygurl;;15580;IT;beauty;3000;65.61;34.39;18-24;Coffee, Tea & Beverages;95;Linda, known as 'milkywaygurl', brings a magnetic presence from Vienna to the Italy Beauty and Cosmetics campaign, perfectly aligning with its cultural essence. Despite her geographic alignment, her content resonates with positivity and authentic beauty experiences, ensuring a credible promotion for our lip gloss flourish.;14.92
683c9f3225985f596150fc07;Veronica Ferraro;veronicaferraro;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbi%2FzCyzJZ6fg43%2BYylAG3q3FxLjZqvFGcTZi1uH05llszSAHx4dFPxHsqThVTuQiZ3krb9B5fQCNfQhS1TlpS7Wwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/veronicaferraro;;1416741;IT;food;10000;68.24;31.77;25-34;Clothes, Shoes, Handbags & Accessories;60;Veronica Ferraro excels in the luxury fashion domain, partnering with renowned brands like Louis Vuitton, Dior, and Miu Miu, which complements her visually captivating content and extensive global audience. Despite her primary focus not being on sustainability or coffee, her strong engagement levels and authentic personal experiences, like her pregnancy journey, still resonate well, posing her as a potentially effective promoter for brands seeking broad appeal and aesthetic excellence.;0
